U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2675,200,865,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,15975,11500,2240,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2425,200,1340,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1850,400,850,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,3200,800,1680,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2375,600,890,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1850,0,825,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,15725,8050,2145,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2375,400,1340,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2000,400,765,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2125,800,1085,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2250,200,1380,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2150,200,585,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2800,800,1420,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2175,600,1245,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,11000,2700,2095,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2125,0,705,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2550,200,930,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2150,0,575,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2325,200,1165,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1850,0,570,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2250,200,625,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1900,0,495,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2400,200,1330,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2500,400,1070,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1800,0,650,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2425,600,905,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,3025,600,1255,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,13300,9600,2235,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2225,0,825,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2450,0,365,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2475,200,865,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,9225,1600,2250,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1800,0,850,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2500,400,1260,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,1100,0,405,0,0
U9;U9;U9;U9;B86;M0;U105;U105;U105;U105;U105;U105;,Win,1000,1000,1000,1000,1000
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2175,600,1120,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,3150,200,1610,0,0
U35;U36;U37;U38;U39;U40;U41;U42;U43;U44;U45;U46;U47;U48;U49;U50;U51;U52;U53;U54;U55;U56;U57;U59;U62;U91;U92;U97;U103;U104;B130;B131;B132;B133;B134;B135;B136;B137;B138;B139;B140;B141;B142;B143;B144;B146;B147;B148;B149;B150;B151;B152;B194;B197;B201;Up3;Up4;Up10;Up11;Up12;Up24;Up25;Up26;Up27;Up28;Up29;Up30;Up31;Up32;Up52;Up53;T11;T12;T13;T14;T15;T16;T17;T18;T32;M1;M2;M0;,Loss,2450,200,1275,0,0
